geo,year,freq,sex,unit,TIME_PERIOD,values,time,week,y2020,pop,death.rate,cntry
NO,2021,W,T,NR,2021-W42,847,2021-W42,42,Y=2021,5391369,157.10295474118,Norway
NO,2021,W,T,NR,2021-W43,894,2021-W43,43,Y=2021,5391369,165.820592135319,Norway
NO,2021,W,T,NR,2021-W44,918,2021-W44,44,Y=2021,5391369,170.27215165573,Norway
NO,2021,W,T,NR,2021-W45,959,2021-W45,45,Y=2021,5391369,177.876899169766,Norway
NO,2021,W,T,NR,2021-W46,918,2021-W46,46,Y=2021,5391369,170.27215165573,Norway
NO,2021,W,T,NR,2021-W47,948,2021-W47,47,Y=2021,5391369,175.836601056244,Norway
NO,2021,W,T,NR,2021-W48,968,2021-W48,48,Y=2021,5391369,179.54623398992,Norway
NO,2021,W,T,NR,2021-W49,1050,2021-W49,49,Y=2021,5391369,194.755729017992,Norway
NO,2021,W,T,NR,2021-W50,979,2021-W50,50,Y=2021,5391369,181.586532103442,Norway
NO,2021,W,T,NR,2021-W51,968,2021-W51,51,Y=2021,5391369,179.54623398992,Norway
NO,2021,W,T,NR,2021-W52,929,2021-W52,52,Y=2021,5391369,172.312449769252,Norway
NO,2022,W,T,NR,2022-W01,957,2022-W01,1,Y=2022,5425270,176.396750760792,Norway
NO,2022,W,T,NR,2022-W02,912,2022-W02,2,Y=2022,5425270,168.102232699939,Norway
NO,2022,W,T,NR,2022-W03,824,2022-W03,3,Y=2022,5425270,151.881841825384,Norway
NO,2022,W,T,NR,2022-W04,825,2022-W04,4,Y=2022,5425270,152.066164448958,Norway
NO,2022,W,T,NR,2022-W05,922,2022-W05,5,Y=2022,5425270,169.945458935684,Norway
NO,2022,W,T,NR,2022-W06,888,2022-W06,6,Y=2022,5425270,163.678489734151,Norway
NO,2022,W,T,NR,2022-W07,909,2022-W07,7,Y=2022,5425270,167.549264829216,Norway
NO,2022,W,T,NR,2022-W08,992,2022-W08,8,Y=2022,5425270,182.848042585899,Norway
NO,2022,W,T,NR,2022-W09,974,2022-W09,9,Y=2022,5425270,179.530235361558,Norway
NO,2022,W,T,NR,2022-W10,932,2022-W10,10,Y=2022,5425270,171.788685171429,Norway
NO,2022,W,T,NR,2022-W11,992,2022-W11,11,Y=2022,5425270,182.848042585899,Norway
NO,2022,W,T,NR,2022-W12,988,2022-W12,12,Y=2022,5425270,182.110752091601,Norway
NO,2022,W,T,NR,2022-W13,895,2022-W13,13,Y=2022,5425270,164.968748099173,Norway
NO,2022,W,T,NR,2022-W14,950,2022-W14,14,Y=2022,5425270,175.10649239577,Norway
NO,2022,W,T,NR,2022-W15,863,2022-W15,15,Y=2022,5425270,159.070424144789,Norway
NO,2022,W,T,NR,2022-W16,842,2022-W16,16,Y=2022,5425270,155.199649049725,Norway
NO,2022,W,T,NR,2022-W17,843,2022-W17,17,Y=2022,5425270,155.383971673299,Norway
NO,2022,W,T,NR,2022-W18,834,2022-W18,18,Y=2022,5425270,153.725068061129,Norway
NO,2022,W,T,NR,2022-W19,832,2022-W19,19,Y=2022,5425270,153.35642281398,Norway
NO,2022,W,T,NR,2022-W20,844,2022-W20,20,Y=2022,5425270,155.568294296874,Norway
NO,2022,W,T,NR,2022-W21,753,2022-W21,21,Y=2022,5425270,138.794935551595,Norway
NO,2022,W,T,NR,2022-W22,806,2022-W22,22,Y=2022,5425270,148.564034601043,Norway
NO,2022,W,T,NR,2022-W23,780,2022-W23,23,Y=2022,5425270,143.771646388106,Norway
NO,2022,W,T,NR,2022-W24,809,2022-W24,24,Y=2022,5425270,149.117002471766,Norway
NO,2022,W,T,NR,2022-W25,892,2022-W25,25,Y=2022,5425270,164.415780228449,Norway
NO,2022,W,T,NR,2022-W26,804,2022-W26,26,Y=2022,5425270,148.195389353894,Norway
NO,2022,W,T,NR,2022-W27,857,2022-W27,27,Y=2022,5425270,157.964488403342,Norway
NO,2022,W,T,NR,2022-W28,882,2022-W28,28,Y=2022,5425270,162.572553992705,Norway
NO,2022,W,T,NR,2022-W29,867,2022-W29,29,Y=2022,5425270,159.807714639087,Norway
NO,2022,W,T,NR,2022-W30,803,2022-W30,30,Y=2022,5425270,148.011066730319,Norway
NO,2022,W,T,NR,2022-W31,816,2022-W31,31,Y=2022,5425270,150.407260836788,Norway
NO,2022,W,T,NR,2022-W32,793,2022-W32,32,Y=2022,5425270,146.167840494574,Norway
NO,2022,W,T,NR,2022-W33,828,2022-W33,33,Y=2022,5425270,152.619132319682,Norway
NO,2022,W,T,NR,2022-W34,775,2022-W34,34,Y=2022,5425270,142.850033270234,Norway
NO,2022,W,T,NR,2022-W35,766,2022-W35,35,Y=2022,5425270,141.191129658063,Norway
NO,2022,W,T,NR,2022-W36,830,2022-W36,36,Y=2022,5425270,152.987777566831,Norway
NO,2022,W,T,NR,2022-W37,802,2022-W37,37,Y=2022,5425270,147.826744106745,Norway
NO,2022,W,T,NR,2022-W38,847,2022-W38,38,Y=2022,5425270,156.121262167597,Norway
NO,2022,W,T,NR,2022-W39,845,2022-W39,39,Y=2022,5425270,155.752616920448,Norway
NO,2022,W,T,NR,2022-W40,815,2022-W40,40,Y=2022,5425270,150.222938213213,Norway
NO,2022,W,T,NR,2022-W41,859,2022-W41,41,Y=2022,5425270,158.333133650491,Norway
NO,2022,W,T,NR,2022-W42,854,2022-W42,42,Y=2022,5425270,157.411520532619,Norway
NO,2022,W,T,NR,2022-W43,853,2022-W43,43,Y=2022,5425270,157.227197909044,Norway
NO,2022,W,T,NR,2022-W44,867,2022-W44,44,Y=2022,5425270,159.807714639087,Norway
NO,2022,W,T,NR,2022-W45,844,2022-W45,45,Y=2022,5425270,155.568294296874,Norway
NO,2022,W,T,NR,2022-W46,883,2022-W46,46,Y=2022,5425270,162.756876616279,Norway
NO,2022,W,T,NR,2022-W47,933,2022-W47,47,Y=2022,5425270,171.973007795004,Norway
NO,2022,W,T,NR,2022-W48,924,2022-W48,48,Y=2022,5425270,170.314104182833,Norway
NO,2022,W,T,NR,2022-W49,948,2022-W49,49,Y=2022,5425270,174.737847148621,Norway
NO,2022,W,T,NR,2022-W50,1027,2022-W50,50,Y=2022,5425270,189.299334411006,Norway
NO,2022,W,T,NR,2022-W51,1069,2022-W51,51,Y=2022,5425270,197.040884601135,Norway
NO,2022,W,T,NR,2022-W52,1136,2022-W52,52,Y=2022,5425270,209.390500380626,Norway
NO,2023,W,T,NR,2023-W01,1105,2023-W01,1,Y=2023,5488984,201.31230114717,Norway
NO,2023,W,T,NR,2023-W02,1074,2023-W02,2,Y=2023,5488984,195.664625730372,Norway
NO,2023,W,T,NR,2023-W03,912,2023-W03,3,Y=2023,5488984,166.150967100651,Norway
NO,2023,W,T,NR,2023-W04,889,2023-W04,4,Y=2023,5488984,161.960756307543,Norway
NO,2023,W,T,NR,2023-W05,877,2023-W05,5,Y=2023,5488984,159.774559372008,Norway
NO,2023,W,T,NR,2023-W06,852,2023-W06,6,Y=2023,5488984,155.219982422977,Norway
NO,2023,W,T,NR,2023-W07,841,2023-W07,7,Y=2023,5488984,153.215968565403,Norway
NO,2023,W,T,NR,2023-W08,843,2023-W08,8,Y=2023,5488984,153.580334721325,Norway
NO,2023,W,T,NR,2023-W09,793,2023-W09,9,Y=2023,5488984,144.471180823263,Norway
NO,2023,W,T,NR,2023-W10,837,2023-W10,10,Y=2023,5488984,152.487236253558,Norway
NO,2023,W,T,NR,2023-W11,851,2023-W11,11,Y=2023,5488984,155.037799345015,Norway
NO,2023,W,T,NR,2023-W12,852,2023-W12,12,Y=2023,5488984,155.219982422977,Norway
NO,2023,W,T,NR,2023-W13,818,2023-W13,13,Y=2023,5488984,149.025757772294,Norway
NO,2023,W,T,NR,2023-W14,791,2023-W14,14,Y=2023,5488984,144.106814667341,Norway
NO,2023,W,T,NR,2023-W15,812,2023-W15,15,Y=2023,5488984,147.932659304527,Norway
NO,2023,W,T,NR,2023-W16,839,2023-W16,16,Y=2023,5488984,152.851602409481,Norway
NO,2023,W,T,NR,2023-W17,826,2023-W17,17,Y=2023,5488984,150.483222395984,Norway
NO,2023,W,T,NR,2023-W18,774,2023-W18,18,Y=2023,5488984,141.009702342,Norway
NO,2023,W,T,NR,2023-W19,815,2023-W19,19,Y=2023,5488984,148.479208538411,Norway
NO,2023,W,T,NR,2023-W20,712,2023-W20,20,Y=2023,5488984,129.714351508403,Norway
NO,2023,W,T,NR,2023-W21,775,2023-W21,21,Y=2023,5488984,141.191885419961,Norway
NO,2023,W,T,NR,2023-W22,807,2023-W22,22,Y=2023,5488984,147.021743914721,Norway
NO,2023,W,T,NR,2023-W23,778,2023-W23,23,Y=2023,5488984,141.738434653845,Norway
NO,2023,W,T,NR,2023-W24,801,2023-W24,24,Y=2023,5488984,145.928645446953,Norway
NO,2023,W,T,NR,2023-W25,752,2023-W25,25,Y=2023,5488984,137.001674626853,Norway
NO,2023,W,T,NR,2023-W26,831,2023-W26,26,Y=2023,5488984,151.394137785791,Norway
NO,2023,W,T,NR,2023-W27,750,2023-W27,27,Y=2023,5488984,136.63730847093,Norway
NO,2023,W,T,NR,2023-W28,752,2023-W28,28,Y=2023,5488984,137.001674626853,Norway
NO,2023,W,T,NR,2023-W29,736,2023-W29,29,Y=2023,5488984,134.086745379473,Norway
NO,2023,W,T,NR,2023-W30,752,2023-W30,30,Y=2023,5488984,137.001674626853,Norway
NO,2023,W,T,NR,2023-W31,792,2023-W31,31,Y=2023,5488984,144.288997745302,Norway
NO,2023,W,T,NR,2023-W32,755,2023-W32,32,Y=2023,5488984,137.548223860736,Norway
NO,2023,W,T,NR,2023-W33,725,2023-W33,33,Y=2023,5488984,132.082731521899,Norway
NO,2023,W,T,NR,2023-W34,753,2023-W34,34,Y=2023,5488984,137.183857704814,Norway
NO,2023,W,T,NR,2023-W35,760,2023-W35,35,Y=2023,5488984,138.459139250543,Norway
NO,2023,W,T,NR,2023-W36,807,2023-W36,36,Y=2023,5488984,147.021743914721,Norway
NO,2023,W,T,NR,2023-W37,840,2023-W37,37,Y=2023,5488984,153.033785487442,Norway
NO,2023,W,T,NR,2023-W38,816,2023-W38,38,Y=2023,5488984,148.661391616372,Norway
NO,2023,W,T,NR,2023-W39,827,2023-W39,39,Y=2023,5488984,150.665405473946,Norway
NO,2023,W,T,NR,2023-W40,782,2023-W40,40,Y=2023,5488984,142.46716696569,Norway
NO,2023,W,T,NR,2023-W41,799,2023-W41,41,Y=2023,5488984,145.564279291031,Norway
NO,2023,W,T,NR,2023-W42,846,2023-W42,42,Y=2023,5488984,154.126883955209,Norway
NO,2023,W,T,NR,2023-W43,839,2023-W43,43,Y=2023,5488984,152.851602409481,Norway
NO,2023,W,T,NR,2023-W44,866,2023-W44,44,Y=2023,5488984,157.770545514434,Norway
NO,2023,W,T,NR,2023-W45,881,2023-W45,45,Y=2023,5488984,160.503291683853,Norway
NO,2023,W,T,NR,2023-W46,917,2023-W46,46,Y=2023,5488984,167.061882490457,Norway
NO,2023,W,T,NR,2023-W47,976,2023-W47,47,Y=2023,5488984,177.81068409017,Norway
NO,2023,W,T,NR,2023-W48,909,2023-W48,48,Y=2023,5488984,165.604417866767,Norway
NO,2023,W,T,NR,2023-W49,923,2023-W49,49,Y=2023,5488984,168.154980958225,Norway
NO,2023,W,T,NR,2023-W50,902,2023-W50,50,Y=2023,5488984,164.329136321039,Norway
NO,2023,W,T,NR,2023-W51,964,2023-W51,51,Y=2023,5488984,175.624487154636,Norway
NO,2023,W,T,NR,2023-W52,881,2023-W52,52,Y=2023,5488984,160.503291683853,Norway
NO,2024,W,T,NR,2024-W01,935,2024-W01,1,Y=2024,,,Norway
PL,2000,W,T,NR,2000-W01,7913,2000-W01,1,Y<2020,38263303,206.803892491979,Poland
PL,2000,W,T,NR,2000-W02,8292,2000-W02,2,Y<2020,38263303,216.708944337607,Poland
PL,2000,W,T,NR,2000-W03,8970,2000-W03,3,Y<2020,38263303,234.428271913692,Poland
PL,2000,W,T,NR,2000-W04,9380,2000-W04,4,Y<2020,38263303,245.14349950395,Poland
PL,2000,W,T,NR,2000-W05,9474,2000-W05,5,Y<2020,38263303,247.600161439278,Poland
PL,2000,W,T,NR,2000-W06,8591,2000-W06,6,Y<2020,38263303,224.523220068064,Poland
PL,2000,W,T,NR,2000-W07,7841,2000-W07,7,Y<2020,38263303,204.922193988324,Poland
PL,2000,W,T,NR,2000-W08,7532,2000-W08,8,Y<2020,38263303,196.846571243471,Poland
PL,2000,W,T,NR,2000-W09,7526,2000-W09,9,Y<2020,38263303,196.689763034833,Poland
PL,2000,W,T,NR,2000-W10,7263,2000-W10,10,Y<2020,38263303,189.816336556204,Poland
PL,2000,W,T,NR,2000-W11,6996,2000-W11,11,Y<2020,38263303,182.838371271816,Poland
PL,2000,W,T,NR,2000-W12,7128,2000-W12,12,Y<2020,38263303,186.288151861851,Poland
PL,2000,W,T,NR,2000-W13,6919,2000-W13,13,Y<2020,38263303,180.825999260963,Poland
PL,2000,W,T,NR,2000-W14,6818,2000-W14,14,Y<2020,38263303,178.186394415558,Poland
PL,2000,W,T,NR,2000-W15,6962,2000-W15,15,Y<2020,38263303,181.949791422868,Poland
PL,2000,W,T,NR,2000-W16,6931,2000-W16,16,Y<2020,38263303,181.139615678239,Poland
PL,2000,W,T,NR,2000-W17,6807,2000-W17,17,Y<2020,38263303,177.898912699722,Poland
PL,2000,W,T,NR,2000-W18,6462,2000-W18,18,Y<2020,38263303,168.882440703041,Poland
PL,2000,W,T,NR,2000-W19,6613,2000-W19,19,Y<2020,38263303,172.828780620429,Poland
PL,2000,W,T,NR,2000-W20,6793,2000-W20,20,Y<2020,38263303,177.533026879567,Poland
PL,2000,W,T,NR,2000-W21,6530,2000-W21,21,Y<2020,38263303,170.659600400938,Poland
PL,2000,W,T,NR,2000-W22,6436,2000-W22,22,Y<2020,38263303,168.20293846561,Poland
PL,2000,W,T,NR,2000-W23,6778,2000-W23,23,Y<2020,38263303,177.141006357972,Poland
PL,2000,W,T,NR,2000-W24,6488,2000-W24,24,Y<2020,38263303,169.561942940472,Poland
PL,2000,W,T,NR,2000-W25,6710,2000-W25,25,Y<2020,38263303,175.363846660075,Poland
PL,2000,W,T,NR,2000-W26,6038,2000-W26,26,Y<2020,38263303,157.801327292628,Poland
PL,2000,W,T,NR,2000-W27,6374,2000-W27,27,Y<2020,38263303,166.582586976352,Poland
PL,2000,W,T,NR,2000-W28,6432,2000-W28,28,Y<2020,38263303,168.098399659852,Poland
PL,2000,W,T,NR,2000-W29,6261,2000-W29,29,Y<2020,38263303,163.629365713671,Poland
PL,2000,W,T,NR,2000-W30,6518,2000-W30,30,Y<2020,38263303,170.345983983662,Poland
PL,2000,W,T,NR,2000-W31,6569,2000-W31,31,Y<2020,38263303,171.678853757084,Poland
PL,2000,W,T,NR,2000-W32,6278,2000-W32,32,Y<2020,38263303,164.073655638145,Poland
PL,2000,W,T,NR,2000-W33,6769,2000-W33,33,Y<2020,38263303,176.905794045015,Poland
PL,2000,W,T,NR,2000-W34,6280,2000-W34,34,Y<2020,38263303,164.125925041024,Poland
PL,2000,W,T,NR,2000-W35,6354,2000-W35,35,Y<2020,38263303,166.059892947559,Poland
PL,2000,W,T,NR,2000-W36,6410,2000-W36,36,Y<2020,38263303,167.523436228179,Poland
PL,2000,W,T,NR,2000-W37,6460,2000-W37,37,Y<2020,38263303,168.830171300162,Poland
PL,2000,W,T,NR,2000-W38,6784,2000-W38,38,Y<2020,38263303,177.29781456661,Poland
PL,2000,W,T,NR,2000-W39,7356,2000-W39,39,Y<2020,38263303,192.246863790092,Poland
PL,2000,W,T,NR,2000-W40,7061,2000-W40,40,Y<2020,38263303,184.537126865394,Poland
PL,2000,W,T,NR,2000-W41,6773,2000-W41,41,Y<2020,38263303,177.010332850774,Poland
PL,2000,W,T,NR,2000-W42,6659,2000-W42,42,Y<2020,38263303,174.030976886653,Poland
PL,2000,W,T,NR,2000-W43,6937,2000-W43,43,Y<2020,38263303,181.296423886877,Poland
PL,2000,W,T,NR,2000-W44,6889,2000-W44,44,Y<2020,38263303,180.041958217773,Poland
PL,2000,W,T,NR,2000-W45,6825,2000-W45,45,Y<2020,38263303,178.369337325635,Poland
PL,2000,W,T,NR,2000-W46,6873,2000-W46,46,Y<2020,38263303,179.623802994739,Poland
PL,2000,W,T,NR,2000-W47,7182,2000-W47,47,Y<2020,38263303,187.699425739592,Poland
PL,2000,W,T,NR,2000-W48,7173,2000-W48,48,Y<2020,38263303,187.464213426635,Poland
PL,2000,W,T,NR,2000-W49,7006,2000-W49,49,Y<2020,38263303,183.099718286213,Poland
PL,2000,W,T,NR,2000-W50,7296,2000-W50,50,Y<2020,38263303,190.678781703712,Poland
PL,2000,W,T,NR,2000-W51,7402,2000-W51,51,Y<2020,38263303,193.449060056316,Poland
PL,2000,W,T,NR,2000-W52,8000,2000-W52,52,Y<2020,38263303,209.077611517228,Poland
PL,2001,W,T,NR,2001-W01,7662,2001-W01,1,Y<2020,38253955,200.293015454219,Poland
PL,2001,W,T,NR,2001-W02,7359,2001-W02,2,Y<2020,38253955,192.372265821926,Poland
PL,2001,W,T,NR,2001-W03,7232,2001-W03,3,Y<2020,38253955,189.052347659216,Poland
PL,2001,W,T,NR,2001-W04,7548,2001-W04,4,Y<2020,38253955,197.312931434148,Poland
PL,2001,W,T,NR,2001-W05,7319,2001-W05,5,Y<2020,38253955,191.326622306112,Poland
PL,2001,W,T,NR,2001-W06,7469,2001-W06,6,Y<2020,38253955,195.247785490415,Poland
PL,2001,W,T,NR,2001-W07,7078,2001-W07,7,Y<2020,38253955,185.026620123331,Poland
PL,2001,W,T,NR,2001-W08,6972,2001-W08,8,Y<2020,38253955,182.255664806423,Poland
PL,2001,W,T,NR,2001-W09,7303,2001-W09,9,Y<2020,38253955,190.908364899786,Poland
PL,2001,W,T,NR,2001-W10,7152,2001-W10,10,Y<2020,38253955,186.961060627587,Poland
PL,2001,W,T,NR,2001-W11,6951,2001-W11,11,Y<2020,38253955,181.706701960621,Poland
PL,2001,W,T,NR,2001-W12,6882,2001-W12,12,Y<2020,38253955,179.902966895841,Poland
PL,2001,W,T,NR,2001-W13,6885,2001-W13,13,Y<2020,38253955,179.981390159527,Poland
PL,2001,W,T,NR,2001-W14,7039,2001-W14,14,Y<2020,38253955,184.007117695412,Poland
PL,2001,W,T,NR,2001-W15,6663,2001-W15,15,Y<2020,38253955,174.178068646758,Poland
PL,2001,W,T,NR,2001-W16,7060,2001-W16,16,Y<2020,38253955,184.556080541215,Poland
PL,2001,W,T,NR,2001-W17,6912,2001-W17,17,Y<2020,38253955,180.687199532702,Poland
PL,2001,W,T,NR,2001-W18,6895,2001-W18,18,Y<2020,38253955,180.242801038481,Poland
PL,2001,W,T,NR,2001-W19,6680,2001-W19,19,Y<2020,38253955,174.622467140979,Poland
PL,2001,W,T,NR,2001-W20,6903,2001-W20,20,Y<2020,38253955,180.451929741644,Poland
PL,2001,W,T,NR,2001-W21,6616,2001-W21,21,Y<2020,38253955,172.949437515677,Poland
PL,2001,W,T,NR,2001-W22,6605,2001-W22,22,Y<2020,38253955,172.661885548828,Poland
PL,2001,W,T,NR,2001-W23,6541,2001-W23,23,Y<2020,38253955,170.988855923525,Poland
PL,2001,W,T,NR,2001-W24,6815,2001-W24,24,Y<2020,38253955,178.151514006852,Poland
PL,2001,W,T,NR,2001-W25,6548,2001-W25,25,Y<2020,38253955,171.171843538792,Poland
PL,2001,W,T,NR,2001-W26,6847,2001-W26,26,Y<2020,38253955,178.988028819504,Poland
PL,2001,W,T,NR,2001-W27,6776,2001-W27,27,Y<2020,38253955,177.132011578933,Poland
PL,2001,W,T,NR,2001-W28,6785,2001-W28,28,Y<2020,38253955,177.367281369992,Poland
PL,2001,W,T,NR,2001-W29,6749,2001-W29,29,Y<2020,38253955,176.426202205759,Poland
PL,2001,W,T,NR,2001-W30,6399,2001-W30,30,Y<2020,38253955,167.276821442384,Poland
PL,2001,W,T,NR,2001-W31,6422,2001-W31,31,Y<2020,38253955,167.878066463977,Poland
PL,2001,W,T,NR,2001-W32,6341,2001-W32,32,Y<2020,38253955,165.760638344454,Poland
PL,2001,W,T,NR,2001-W33,6823,2001-W33,33,Y<2020,38253955,178.360642710015,Poland
PL,2001,W,T,NR,2001-W34,6479,2001-W34,34,Y<2020,38253955,169.368108474013,Poland
PL,2001,W,T,NR,2001-W35,6204,2001-W35,35,Y<2020,38253955,162.17930930279,Poland
PL,2001,W,T,NR,2001-W36,6259,2001-W36,36,Y<2020,38253955,163.617069137034,Poland
PL,2001,W,T,NR,2001-W37,6707,2001-W37,37,Y<2020,38253955,175.328276514154,Poland
PL,2001,W,T,NR,2001-W38,6953,2001-W38,38,Y<2020,38253955,181.758984136412,Poland
PL,2001,W,T,NR,2001-W39,6841,2001-W39,39,Y<2020,38253955,178.831182292132,Poland
PL,2001,W,T,NR,2001-W40,7137,2001-W40,40,Y<2020,38253955,186.568944309157,Poland
PL,2001,W,T,NR,2001-W41,6757,2001-W41,41,Y<2020,38253955,176.635330908922,Poland
PL,2001,W,T,NR,2001-W42,6811,2001-W42,42,Y<2020,38253955,178.046949655271,Poland
PL,2001,W,T,NR,2001-W43,6827,2001-W43,43,Y<2020,38253955,178.465207061597,Poland
PL,2001,W,T,NR,2001-W44,6990,2001-W44,44,Y<2020,38253955,182.72620438854,Poland
PL,2001,W,T,NR,2001-W45,6955,2001-W45,45,Y<2020,38253955,181.811266312202,Poland
PL,2001,W,T,NR,2001-W46,7226,2001-W46,46,Y<2020,38253955,188.895501131844,Poland
PL,2001,W,T,NR,2001-W47,7109,2001-W47,47,Y<2020,38253955,185.836993848087,Poland
PL,2001,W,T,NR,2001-W48,7162,2001-W48,48,Y<2020,38253955,187.222471506541,Poland
PL,2001,W,T,NR,2001-W49,7045,2001-W49,49,Y<2020,38253955,184.163964222784,Poland
PL,2001,W,T,NR,2001-W50,7361,2001-W50,50,Y<2020,38253955,192.424547997717,Poland
PL,2001,W,T,NR,2001-W51,7835,2001-W51,51,Y<2020,38253955,204.815423660116,Poland
PL,2001,W,T,NR,2001-W52,7936,2001-W52,52,Y<2020,38253955,207.455673537547,Poland
PL,2002,W,T,NR,2002-W01,6889,2002-W01,1,Y<2020,38242197,180.141323993493,Poland
PL,2002,W,T,NR,2002-W02,7053,2002-W02,2,Y<2020,38242197,184.429780537975,Poland
PL,2002,W,T,NR,2002-W03,7286,2002-W03,3,Y<2020,38242197,190.522526726171,Poland
PL,2002,W,T,NR,2002-W04,7027,2002-W04,4,Y<2020,38242197,183.749903280923,Poland
PL,2002,W,T,NR,2002-W05,6771,2002-W05,5,Y<2020,38242197,177.055727211488,Poland
PL,2002,W,T,NR,2002-W06,6844,2002-W06,6,Y<2020,38242197,178.964613356288,Poland
PL,2002,W,T,NR,2002-W07,6694,2002-W07,7,Y<2020,38242197,175.042244565604,Poland
PL,2002,W,T,NR,2002-W08,6983,2002-W08,8,Y<2020,38242197,182.599341768989,Poland
PL,2002,W,T,NR,2002-W09,6879,2002-W09,9,Y<2020,38242197,179.879832740781,Poland
PL,2002,W,T,NR,2002-W10,7062,2002-W10,10,Y<2020,38242197,184.665122665416,Poland
PL,2002,W,T,NR,2002-W11,7115,2002-W11,11,Y<2020,38242197,186.051026304791,Poland
PL,2002,W,T,NR,2002-W12,7373,2002-W12,12,Y<2020,38242197,192.797500624768,Poland
PL,2002,W,T,NR,2002-W13,7112,2002-W13,13,Y<2020,38242197,185.972578928977,Poland
PL,2002,W,T,NR,2002-W14,7403,2002-W14,14,Y<2020,38242197,193.581974382905,Poland
PL,2002,W,T,NR,2002-W15,7360,2002-W15,15,Y<2020,38242197,192.457561996242,Poland
PL,2002,W,T,NR,2002-W16,7169,2002-W16,16,Y<2020,38242197,187.463079069437,Poland
PL,2002,W,T,NR,2002-W17,6948,2002-W17,17,Y<2020,38242197,181.684122384496,Poland
PL,2002,W,T,NR,2002-W18,7131,2002-W18,18,Y<2020,38242197,186.469412309131,Poland
PL,2002,W,T,NR,2002-W19,6881,2002-W19,19,Y<2020,38242197,179.932130991324,Poland
PL,2002,W,T,NR,2002-W20,6591,2002-W20,20,Y<2020,38242197,172.348884662667,Poland
PL,2002,W,T,NR,2002-W21,6787,2002-W21,21,Y<2020,38242197,177.474113215828,Poland
PL,2002,W,T,NR,2002-W22,6444,2002-W22,22,Y<2020,38242197,168.504963247797,Poland
PL,2002,W,T,NR,2002-W23,6372,2002-W23,23,Y<2020,38242197,166.622226228268,Poland
PL,2002,W,T,NR,2002-W24,6531,2002-W24,24,Y<2020,38242197,170.779937146394,Poland
PL,2002,W,T,NR,2002-W25,7088,2002-W25,25,Y<2020,38242197,185.344999922468,Poland
PL,2002,W,T,NR,2002-W26,6428,2002-W26,26,Y<2020,38242197,168.086577243457,Poland
PL,2002,W,T,NR,2002-W27,6353,2002-W27,27,Y<2020,38242197,166.125392848115,Poland
PL,2002,W,T,NR,2002-W28,6906,2002-W28,28,Y<2020,38242197,180.585859123104,Poland
PL,2002,W,T,NR,2002-W29,6469,2002-W29,29,Y<2020,38242197,169.158691379577,Poland
PL,2002,W,T,NR,2002-W30,6282,2002-W30,30,Y<2020,38242197,164.268804953858,Poland
PL,2002,W,T,NR,2002-W31,6900,2002-W31,31,Y<2020,38242197,180.428964371477,Poland
PL,2002,W,T,NR,2002-W32,6158,2002-W32,32,Y<2020,38242197,161.026313420225,Poland
PL,2002,W,T,NR,2002-W33,6483,2002-W33,33,Y<2020,38242197,169.524779133375,Poland
PL,2002,W,T,NR,2002-W34,6197,2002-W34,34,Y<2020,38242197,162.046129305803,Poland
PL,2002,W,T,NR,2002-W35,6351,2002-W35,35,Y<2020,38242197,166.073094597572,Poland
PL,2002,W,T,NR,2002-W36,6135,2002-W36,36,Y<2020,38242197,160.424883538987,Poland
PL,2002,W,T,NR,2002-W37,6198,2002-W37,37,Y<2020,38242197,162.072278431074,Poland
PL,2002,W,T,NR,2002-W38,6427,2002-W38,38,Y<2020,38242197,168.060428118186,Poland
PL,2002,W,T,NR,2002-W39,6805,2002-W39,39,Y<2020,38242197,177.94479747071,Poland
PL,2002,W,T,NR,2002-W40,7091,2002-W40,40,Y<2020,38242197,185.423447298282,Poland
PL,2002,W,T,NR,2002-W41,7149,2002-W41,41,Y<2020,38242197,186.940096564013,Poland
PL,2002,W,T,NR,2002-W42,7247,2002-W42,42,Y<2020,38242197,189.502710840593,Poland
PL,2002,W,T,NR,2002-W43,7137,2002-W43,43,Y<2020,38242197,186.626307060758,Poland
PL,2002,W,T,NR,2002-W44,6778,2002-W44,44,Y<2020,38242197,177.238771088387,Poland
PL,2002,W,T,NR,2002-W45,6951,2002-W45,45,Y<2020,38242197,181.76256976031,Poland
PL,2002,W,T,NR,2002-W46,7150,2002-W46,46,Y<2020,38242197,186.966245689284,Poland
PL,2002,W,T,NR,2002-W47,6907,2002-W47,47,Y<2020,38242197,180.612008248376,Poland
PL,2002,W,T,NR,2002-W48,6802,2002-W48,48,Y<2020,38242197,177.866350094896,Poland
PL,2002,W,T,NR,2002-W49,7146,2002-W49,49,Y<2020,38242197,186.861649188199,Poland
PL,2002,W,T,NR,2002-W50,7466,2002-W50,50,Y<2020,38242197,195.229369274992,Poland
PL,2002,W,T,NR,2002-W51,7839,2002-W51,51,Y<2020,38242197,204.982993001161,Poland
PL,2002,W,T,NR,2002-W52,8103,2002-W52,52,Y<2020,38242197,211.886362072765,Poland
PL,2003,W,T,NR,2003-W01,8117,2003-W01,1,Y<2020,38218531,212.383882572567,Poland
PL,2003,W,T,NR,2003-W02,7699,2003-W02,2,Y<2020,38218531,201.446779835677,Poland
PL,2003,W,T,NR,2003-W03,7442,2003-W03,3,Y<2020,38218531,194.722293224719,Poland
